subject_id,loc_plot_state1,loc_plot_city1,loc_plot_state2,loc_plot_city2,year_exposure,plot_target1,plot_target2,plot_target3,attack_preparation,changing_target,anticp_fatals_targ,internet_use_plot,extent_plot,violent,primary_event_mass_casualty_inci,q,r,foreign_fighter,criminal_severity,criminal_charges,indict_arrest,current_status,group_membership,actively_recruited,recruiter1,recruiter2,recruiter3,actively_connect,group_competition,role_group,length_group,clique,internet_radicalization,media_radicalization,social_media,social_media_frequency,social_media_platform1,social_media_platform2,social_media_platform3,social_media_platform4,social_media_platform5,social_media_activities1,social_media_activities2,social_media_activities3,social_media_activities4,social_media_activities5,social_media_activities6,social_media_activities7,radicalization_islamist,radicalization_far_right,radicalization_far_left,radicalization_single_issue,ideological_sub_category1,ideological_sub_category2,ideological_sub_category3,loc_habitation_state1,loc_habitation_city1,loc_habitation_state2,loc_habitation_city2,itinerant,external_rad,rad_duration,radical_behaviors,radical_beliefs,us_govt_leader,foreign_govt_leader,event_influence1,event_influence2,event_influence3,event_influence4,radicalization_sequence,radicalization_place,prison_radicalize,broad_ethnicity,age,marital_status,children,gender,religious_background,convert,reawakening,citizenship,residency_status,nativity,time_us_months,immigrant_generation,immigrant_source,education,student,employment_status,work_history,military,military_status_arrest,foreign_military,social_stratum_childhood,social_stratum_adulthood,abuse_child,abuse_adult,abuse_type1,abuse_type2,abuse_type3,psychological,alcohol_drug,radical_friend,radical_family,radical_signif_other,previous_criminal_activity,previous_criminal_activity_type1,previous_criminal_activity_type2,previous_criminal_activity_type3,previous_criminal_activity_age,gang,gang_age_joined,trauma,other_ideologies,angry_us,group_grievance,component_id,component_density,lone_offender,degree_centrality,betweenness_centrality,closeness_centrality
9940,Utah,Salt Lake City,,,2020,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,0,5,2,4,4,3,-99,-99,,,-99,0,2,-99,0,1,1,1,3,2,,,,,1,2,3,4,5,,,1,0,0,0,11,,,Utah,Salt Lake City,,,-99,-99,1,6,4,0,0,0,,,,1,0,-99,-99,23,1,0,2,1,0,0,United States of America,1,-99,-99,-99,-99,1,0,-99,-99,0,-88,0,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,,,-99,0,-88,-99,0,-99,-99,1660,-88.0,1,0,0,0.0
9941,Colorado,Florissant,,,2020,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,0,3,2,2,3,0,0,-88,,,-88,-88,-88,-88,0,,,,,,,,,,,,,,,,,0,1,0,0,2,,,Colorado,Florissant,,,0,0,-99,9,4,-99,0,-99,,,,-99,-99,-88,3,33,-99,-99,2,-99,0,-99,United States of America,1,United States of America,396,0,-88,-99,0,-99,-99,0,-88,0,-99,-99,0,0,-88,,,0,0,-99,-99,-99,0,-88,,,-88,0,-88,0,0,0,0,1661,-88.0,1,0,0,0.0
9951,Florida,Pensacola,,,2019,14,,,-99,0,1,0,5,1,0,-88,-88,0,10,2,4,4,3,-99,-99,,,-99,-99,2,-99,0,,,,,,,,,,,,,,,,,0,1,0,0,2,,,Florida,-99,,,0,0,-99,10,5,0,0,0,,,,1,0,-99,3,37,-99,-99,2,-99,0,0,United States of America,1,United States of America,444,0,-88,-99,0,-99,-99,0,-88,0,-99,-99,0,0,-88,,,0,1,-99,-99,-99,3,5,6,,3,0,-88,0,0,1,1,1662,-88.0,1,0,0,0.0
9954,Idaho,Meridian,,,2020,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,0,2,1,4,3,0,0,-88,,,0,-88,-88,-88,0,1,1,2,5,1,2,5,,,1,2,3,4,,,,0,1,0,0,4,14,,Idaho,Meridian,,,0,0,3,9,5,0,0,12,,,,1,0,-88,3,40,2,4,1,11,0,0,United States of America,1,United States of America,480,0,-88,-99,0,-99,-99,0,-88,0,2,2,0,0,-88,,,0,0,0,0,0,0,-88,,,-88,0,-88,0,0,1,0,1663,-88.0,1,0,0,0.0
9955,Texas,Texarkana,,,2020,3,,,1,0,1,1,4,1,0,-88,-88,0,8,2,4,4,3,0,-88,,,-99,0,2,2,0,1,0,2,5,1,,,,,1,2,3,4,,,,0,1,0,0,1,4,23,Texas,Hooks,,,0,0,1,10,5,0,0,8,,,,3,0,-88,3,36,2,-99,2,-99,0,0,United States of America,1,United States of America,432,0,-88,-99,0,3,4,0,-88,0,-99,2,0,0,-88,,,1,1,0,0,0,0,-88,,,-88,0,-88,0,0,0,0,1664,-88.0,1,0,0,0.0
9956,New York,New York,,,2020,2,11,,0,0,1,1,4,1,0,-88,-88,0,8,2,2,-99,3,0,-88,,,0,0,2,-99,0,1,2,1,4,1,2,3,28,,1,2,3,,,,,0,1,0,0,14,21,,Illinois,Peoria,,,0,0,1,10,4,1,0,12,,,,1,0,-88,3,37,-99,1,1,-99,0,0,United States of America,1,United States of America,444,0,-88,-99,0,1,4,0,-88,0,-99,1,0,0,-88,,,1,1,-99,-99,-99,1,13,20,,3,0,-88,2,0,0,0,1665,-88.0,1,0,0,0.0
9957,Arizona,Chandler,,,2020,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,0,3,2,4,1,3,0,-88,,,0,1,3,57,0,1,0,2,4,3,2,,,,1,2,3,7,,,,0,1,0,0,14,21,,Arizona,Chandler,,,0,0,2,9,4,1,0,11,,,,1,0,-88,3,29,2,0,2,-99,0,0,United States of America,1,United States of America,348,0,-88,4,0,2,4,0,-88,0,2,1,0,0,-88,,,1,1,1,0,-99,0,-88,,,-88,0,-88,0,0,0,0,3,0.04519952945434802,0,2,9.018430670380232E-4,0.105219006531248
9958,Colorado,Loveland,,,2020,3,,,1,0,-99,-99,4,1,1,0,-88,0,7,2,4,4,3,-99,-99,,,-99,0,1,-88,0,1,,1,2,1,,,,,1,2,3,4,5,,,0,1,0,0,1,2,4,Colorado,Loveland,,,0,0,2,10,5,0,0,0,,,,1,-99,-99,3,53,3,2,2,11,0,-99,United States of America,1,United States of America,636,0,-88,5,0,4,1,1,0,0,2,3,3,0,1,2,,2,1,2,-99,-99,3,19,20,,-99,0,-88,1,0,0,0,1666,-88.0,1,0,0,0.0
9959,Georgia,Brunswick,,,2020,14,,,0,0,1,0,5,1,0,-88,-88,0,10,2,4,4,0,0,-88,,,0,-88,-88,-88,1,,,1,3,1,,,,,1,2,,,,,,0,1,0,0,2,,,Georgia,Brunswick,,,0,0,-99,10,4,0,0,0,,,,1,0,-88,3,64,2,2,2,-99,0,0,United States of America,1,United States of America,768,0,-88,3,0,6,4,1,0,0,-99,2,0,0,-88,,,0,0,0,3,0,0,-88,,,-88,0,-88,0,0,0,0,284,1.0,0,2,0,1.0
9960,Georgia,Brunswick,,,2020,14,,,0,0,1,0,5,1,0,-88,-88,0,10,2,4,4,0,0,-88,,,0,-88,-88,-88,1,,,1,4,1,,,,,1,2,3,,,,,0,1,0,0,2,,,Georgia,Brunswick,,,0,0,3,10,4,0,0,0,,,,1,0,-88,3,34,3,1,2,-99,0,0,United States of America,1,United States of America,408,0,-88,3,0,1,4,1,0,0,2,2,0,0,-88,,,0,0,0,3,0,0,-88,,,-88,0,-88,0,0,0,0,284,1.0,0,2,0,1.0
9961,Texas,Odessa,,,2020,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,0,5,2,4,3,3,-99,-99,,,-99,0,3,-99,0,1,0,2,5,1,5,,,,1,2,3,4,5,,,0,1,0,0,1,2,4,Texas,Prosper,Texas,Frisco,0,0,1,9,5,0,0,12,,,,3,0,-88,3,23,1,0,2,-99,0,0,United States of America,1,United States of America,276,0,-88,-99,0,2,4,0,-88,0,-99,2,0,0,-88,,,0,0,2,0,0,0,-88,,,-88,0,-88,0,0,1,0,3,0.04519952945434802,0,6,0,0.0793600578478781
9963,Florida,Tampa,,,2020,2,14,,2,0,2,1,3,1,1,0,-88,0,5,2,4,4,3,0,-88,,,1,0,2,60,0,2,1,1,5,3,24,28,,,1,2,3,5,,,,1,0,0,0,11,,,Florida,Tampa,California,Garden Grove,1,1,2,6,5,0,0,8,,,,1,0,-88,4,23,1,0,2,1,0,-99,United States of America,1,United States of America,72,2,-99,-99,0,1,4,0,-88,0,2,2,0,0,-88,,,1,0,-99,3,-99,0,-88,,,-88,0,-88,-99,0,1,0,184,-88.0,0,3,1,1.0
9964,Florida,Temple Terrace,,,2020,3,,,1,0,1,0,5,1,0,-88,-88,0,10,-88,-88,8,3,-99,-99,,,-99,0,1,-99,1,,,,,,,,,,,,,,,,,1,0,0,0,11,,,Florida,Tampa,,,0,-99,1,1,4,0,0,8,,,,1,0,-88,4,21,1,0,1,1,0,-99,United States of America,1,United States of America,252,2,-99,-99,-99,-99,-99,0,-88,0,2,2,0,0,-88,,,0,0,-99,3,-99,-99,-99,,,-99,0,-88,-99,0,0,0,184,-88.0,0,1,0,0.6
9965,Texas,Corpus Christi,,,2020,4,,,1,0,1,1,5,1,1,0,-88,0,10,-88,-88,8,3,-99,-99,,,1,0,2,7,1,1,2,2,5,1,2,17,,,1,2,3,5,,,,1,0,0,0,11,,,Texas,Corpus Christi,,,0,1,3,10,5,0,0,7,,,,1,2,-88,4,20,1,0,2,1,0,-99,United States of America,2,Syria,72,1,Syria,4,1,5,-88,0,-88,0,2,2,0,0,-88,,,0,0,2,-99,-99,0,-88,,,-88,0,-88,-99,0,0,1,339,-88.0,0,1,0,1.0
9968,New York,Queens,,,2020,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,0,5,2,4,4,3,-99,-99,,,-99,-99,1,7,1,1,,2,5,5,28,,,,1,2,3,,,,,0,1,0,0,1,2,4,New York,Queens,,,0,0,1,9,5,0,0,0,,,,1,0,-88,3,29,1,0,2,11,0,0,United States of America,1,United States of America,348,0,-88,4,-99,1,3,0,-88,0,2,2,0,0,-88,,,2,1,2,0,0,1,13,,,3,0,-88,0,0,0,0,511,-88.0,0,1,0,1.0
9970,Georgia,Brunswick,,,2020,14,,,0,0,1,0,5,1,0,-88,-88,0,10,2,4,4,0,0,-88,,,0,-88,-88,-88,1,,,,,,,,,,,,,,,,,0,1,0,0,2,,,Georgia,Brunswick,,,0,0,-99,10,4,0,0,0,,,,1,0,-88,3,50,-99,1,2,-99,0,0,United States of America,1,United States of America,600,0,-88,3,0,1,4,0,-88,0,-99,1,0,0,-88,,,0,0,0,0,0,0,-88,,,-88,0,-88,0,0,0,0,284,1.0,0,2,0,1.0
9971,Arizona,Glendale,,,2020,14,,,0,0,1,0,5,1,1,0,-88,0,10,2,4,4,3,0,-88,,,-99,-99,2,-99,0,2,0,1,4,3,9,,,,1,,,,,,,0,1,0,0,14,19,,Arizona,Peoria,,,0,0,2,10,5,0,0,12,,,,1,0,-88,1,20,1,0,2,-99,0,0,United States of America,1,United States of America,240,0,-88,3,0,1,4,0,-88,0,2,2,1,0,2,,,1,1,0,0,0,0,-88,,,-88,0,-88,3,1,0,0,1667,-88.0,1,0,0,0.0
9972,California,San Leandro,,,2020,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,0,3,-99,-99,-99,0,-88,-88,,,-88,-88,-88,-88,0,,,,,,,,,,,,,,,,,0,1,0,0,2,3,,California,San Leandro,,,0,0,-99,9,5,0,0,0,,,,-99,-99,-88,3,52,-99,-99,1,-99,0,0,United States of America,1,United States of America,624,0,-88,-99,0,-99,-99,0,-88,0,-99,-99,0,0,-88,,,0,0,-99,-99,-99,3,9,19,,5,0,-88,0,0,0,0,1668,-88.0,1,0,0,0.0
9975,Georgia,Atlanta,,,2020,3,,,0,0,1,0,5,1,1,0,-88,0,10,-99,2,-99,0,-88,-88,,,-88,-88,-88,-88,0,,,,,,,,,,,,,,,,,0,0,1,0,23,,,Georgia,Stone Mountain,,,0,0,-99,10,5,0,0,10,,,,-99,-99,-99,2,42,-99,-99,2,-99,0,0,United States of America,1,United States of America,504,0,-88,-99,0,-99,-99,0,-88,0,-99,-99,0,0,,,,0,1,-99,-99,-99,-99,-99,,,-99,0,-88,-99,0,-99,-99,1669,-88.0,1,0,0,0.0
9976,Tennessee,Nashville,,,2020,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,0,9,2,4,4,3,-99,-99,,,-99,-99,1,-99,1,,,,,,,,,,,,,,,,,0,1,0,0,4,,,Tennessee,Hendersonville,,,0,0,-99,9,5,0,0,10,,,,-99,-99,-99,3,25,3,2,2,-99,0,0,United States of America,1,United States of America,300,0,-88,3,0,-99,-99,0,-88,0,1,-99,3,0,1,2,3,1,1,0,3,0,3,6,13,19,2,0,-88,2,0,0,0,512,-88.0,0,1,0,1.0
9977,Ohio,Kent,,,2020,3,14,,-99,-99,-99,-99,3,1,1,0,-88,0,8,2,4,4,3,-99,-99,,,-99,-99,2,8,0,,,1,4,3,19,,,,1,2,3,4,5,,,0,1,0,0,2,,,Ohio,Canton,,,0,0,-99,9,5,0,0,-99,,,,-99,-99,-99,3,36,1,2,2,-99,0,0,United States of America,1,United States of America,432,0,-88,-99,0,-99,-99,0,-88,0,-99,-99,0,0,-88,,,0,1,3,0,0,3,9,18,19,2,0,-88,0,0,0,0,12,0.10098522167487685,0,1,0,0.0928363732487443
9978,Minnesota,Minneapolis,,,2020,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,0,9,2,4,4,0,-88,-88,,,-88,-88,-88,-88,0,1,,1,,1,3,,,,1,2,3,4,,,,0,0,1,0,23,,,Illinois,Galesburg,,,0,0,-99,9,4,0,0,10,,,,1,0,-99,3,28,1,0,2,-99,0,0,United States of America,1,United States of America,336,0,-88,-99,0,-99,-99,0,-88,0,-99,1,0,0,-88,,,2,1,2,0,0,3,6,18,19,1,0,-88,0,0,0,0,1670,-88.0,1,0,0,0.0
9979,Pennsylvania,Pittsburgh,,,2020,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,0,9,2,4,4,3,-99,-99,,,-99,-99,1,-99,0,1,,2,,1,2,,,,1,2,,,,,,0,0,1,0,6,23,,Pennsylvania,Shaler Township,,,0,0,2,9,5,0,0,10,,,,1,0,-88,3,20,1,0,2,-99,0,0,United States of America,1,United States of America,240,0,-88,4,1,1,4,0,-88,0,2,2,0,0,,,,2,0,0,0,0,0,-88,,,-88,0,-88,0,0,1,0,1671,-88.0,1,0,0,0.0
9980,Tennessee,Chattanooga,,,2020,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,0,5,2,2,-99,3,-99,-99,,,-99,0,2,-99,0,1,,1,3,1,,,,,1,2,3,5,,,,0,1,0,0,1,4,23,Tennessee,Chattanooga,,,0,0,1,1,5,0,0,10,,,,1,-99,-88,2,29,1,0,2,-99,0,-99,United States of America,1,United States of America,348,0,-88,7,0,1,4,1,0,0,2,2,0,0,-88,,,0,0,-99,-99,-99,0,-88,,,-88,0,-88,0,0,1,0,1672,-88.0,1,0,0,0.0
9981,Nevada,Las Vegas,,,2020,2,3,20,2,1,1,1,3,1,1,0,-88,0,7,2,4,3,3,-99,-99,,,-99,0,2,-99,1,2,1,2,5,1,5,,,,1,2,3,5,7,,,0,1,0,0,1,2,4,Nevada,Las Vegas,,,0,0,3,10,5,0,0,0,,,,1,0,-88,3,35,2,4,2,11,0,0,United States of America,1,United States of America,420,0,-88,-99,0,1,2,1,0,0,-99,1,0,0,-88,,,0,0,3,-99,-99,0,-88,,,-88,0,-88,0,0,1,0,285,1.0,0,2,0,1.0
9982,Nevada,Las Vegas,,,2020,2,3,20,2,1,1,1,3,1,1,0,-88,0,7,2,4,3,3,-99,-99,,,-99,0,2,-99,1,2,1,2,5,1,,,,,1,2,3,5,7,,,0,1,0,0,1,4,,Nevada,Las Vegas,,,0,0,1,10,5,0,0,0,,,,2,0,-99,3,23,3,0,2,8,0,0,United States of America,1,United States of America,276,0,-88,3,0,1,-99,1,1,0,2,2,0,0,-88,,,1,1,3,0,0,3,4,,,2,0,-88,3,0,1,0,285,1.0,0,2,0,1.0
9983,Nevada,Las Vegas,,,2020,2,3,,2,1,1,1,3,1,1,0,-88,0,7,2,4,3,3,-99,-99,,,1,0,2,1,1,1,1,1,1,1,,,,,1,,,,,,,0,1,0,0,1,4,,Nevada,Las Vegas,,,0,0,2,10,5,0,0,0,,,,1,-99,-88,3,40,2,-99,2,-99,0,-99,United States of America,1,United States of America,480,0,-88,4,0,1,4,1,0,0,2,2,0,0,-88,,,1,1,2,-99,-99,-99,-99,,,-99,0,-88,0,0,1,0,285,1.0,0,2,0,1.0
9984,North Carolina,Salisbury,,,2020,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,0,8,2,2,3,1,-99,-99,,,0,-88,2,-99,0,,,1,,1,,,,,1,2,3,,,,,0,1,0,0,2,,,North Carolina,Kernersville,,,0,0,2,9,5,0,0,8,,,,1,0,-88,3,49,-99,-99,2,-99,0,0,United States of America,1,United States of America,588,0,-88,-99,0,-99,-99,0,-88,0,-99,-99,0,0,,,,0,0,-99,-99,-99,0,-88,,,-88,0,-88,0,0,0,0,1673,-88.0,1,0,0,0.0
9985,New York,Queens,,,2020,14,,,-99,0,1,0,4,1,1,0,-88,0,10,2,4,3,0,-88,-88,,,-88,-88,-88,-88,0,,,1,,1,,,,,1,2,,,,,,0,1,0,0,2,,,New York,Queens,,,0,0,-99,10,5,0,0,10,,,,-99,0,-88,3,54,-99,-99,2,11,0,0,United States of America,1,United States of America,648,0,-88,-99,0,1,4,0,-88,0,-99,2,0,0,,,,1,0,0,0,0,0,-88,,,-88,0,-88,0,0,1,0,1674,-88.0,1,0,0,0.0
9986,South Carolina,Columbia,,,2020,3,,,1,0,-99,-99,5,1,0,-88,-88,0,4,2,4,3,3,-99,-99,,,-99,0,2,-99,0,1,0,2,,,,,,,,,,,,,,0,1,0,0,1,4,23,South Carolina,Lexington,,,0,0,-99,9,4,0,0,10,,,,3,0,-88,3,22,1,0,2,-99,0,0,United States of America,1,United States of America,264,0,-88,-99,0,1,4,0,-88,0,-99,2,0,0,-88,,,0,0,-99,0,0,0,-88,,,-88,0,-88,0,0,0,0,1675,-88.0,1,0,0,0.0
9987,Illinois,Chicago,,,2020,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,0,9,2,4,3,0,-88,-88,,,-88,-88,-88,-88,0,,,,,,,,,,,,,,,,,0,0,1,0,23,,,Illinois,Chicago,,,1,0,-99,9,5,0,0,10,,,,-99,0,-88,3,31,1,0,2,-99,0,0,United States of America,1,United States of America,372,0,-88,3,0,4,1,0,-88,0,2,1,0,0,-88,,,2,1,0,0,0,1,9,17,20,2,0,-88,0,0,0,0,1676,-88.0,1,0,0,0.0
9988,New York,Staten Island,,,2020,2,14,,0,0,-99,-99,1,1,1,0,-88,0,6,2,4,4,0,0,-88,,,-99,-88,-88,-88,0,1,1,1,5,2,3,,,,1,2,3,,,,,0,1,0,0,2,23,,New York,Staten Island,,,0,0,2,5,4,1,0,10,13,,,1,0,-99,3,54,1,0,2,-99,0,0,United States of America,1,United States of America,648,0,-88,-99,0,1,3,1,0,0,-99,2,0,0,-88,,,0,0,0,0,0,2,20,,,4,0,-88,0,0,0,0,1677,-88.0,1,0,0,0.0
9989,Virginia,Richlands,,,2020,14,,,2,0,1,0,3,1,1,0,-88,0,7,2,4,4,3,0,-88,,,-99,-99,1,-99,0,2,1,2,,1,,,,,1,2,3,,,,,0,1,0,0,19,,,Virginia,Richlands,,,0,0,-99,10,5,0,0,8,,,,-99,0,-88,3,23,1,0,2,-99,0,0,United States of America,1,United States of America,276,0,-88,3,0,1,-99,0,-88,0,2,2,2,0,2,,,2,1,0,0,0,2,18,,,2,0,-88,2,0,0,0,1678,-88.0,1,0,0,0.0
9990,Texas,Austin,,,2020,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,0,3,2,4,3,3,-99,-99,,,-99,-99,1,-99,1,1,,2,,1,,,,,,,,,,,,0,0,1,0,10,,,Texas,Austin,,,0,0,1,9,5,0,0,10,,,,-99,0,-88,2,27,2,1,1,-99,0,0,United States of America,1,United States of America,324,0,-88,-99,0,1,4,0,-88,0,-99,2,0,0,,,,0,0,-99,-99,-99,0,-88,,,-88,0,-88,0,0,0,0,286,1.0,0,2,0,1.0
9991,Texas,Austin,,,2020,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,0,3,2,4,3,3,-99,-99,,,-99,-99,1,-99,1,1,,2,,,,,,,,,,,,,,0,0,1,0,10,,,Texas,Austin,,,0,0,-99,9,5,0,0,10,,,,-99,0,-88,3,22,1,0,2,-99,0,0,United States of America,1,United States of America,264,0,-88,-99,-99,-99,-99,0,-88,0,-99,-99,0,0,,,,0,0,-99,-99,-99,0,-88,,,-88,0,-88,0,0,0,0,286,1.0,0,2,0,1.0
9992,Texas,Austin,,,2020,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,0,3,2,4,3,3,-99,-99,,,-99,-99,1,-99,1,1,,2,,,,,,,,,,,,,,0,0,1,0,10,,,Texas,Austin,,,0,0,-99,9,5,0,0,10,,,,-99,0,-88,3,23,1,0,2,-99,0,0,United States of America,1,United States of America,276,0,-88,-99,-99,-99,-99,0,-88,0,-99,-99,0,0,,,,0,0,-99,-99,-99,0,-88,,,-88,0,-88,0,0,0,0,286,1.0,0,2,0,1.0
9993,Virginia,Lakeside,,,2020,14,,,0,0,-99,0,5,1,1,0,-88,0,10,2,4,4,3,-99,-99,,,-99,0,3,-99,0,,,1,,1,,,,,2,3,,,,,,0,1,0,0,2,,,Virginia,Hanover,,,0,0,3,10,5,0,0,10,,,,1,0,-88,3,36,-99,2,2,-99,0,0,United States of America,1,United States of America,432,0,-88,5,0,-99,-99,0,-88,0,2,-99,0,0,-88,,,0,0,-99,-99,-99,1,-99,,,-99,0,-88,0,0,1,0,1679,-88.0,1,0,0,0.0
9996,Missouri,Perryville,,,2020,14,,,0,0,0,0,5,1,0,-88,-88,0,10,1,4,-99,0,-88,-88,,,-88,-88,-88,-88,0,,,,,,,,,,,,,,,,,0,1,0,0,2,,,Missouri,Perryville,,,0,0,-99,10,5,0,0,10,,,,1,-99,-99,3,47,-99,-99,2,-99,0,-99,United States of America,1,United States of America,-99,0,-88,3,0,3,4,0,-88,0,-99,1,0,0,-99,,,1,0,-99,-99,-99,-99,-99,,,-99,0,-88,0,0,1,0,1680,-88.0,1,0,0,0.0
9998,California,Oakland,,,2020,2,3,,2,0,1,1,5,1,1,1,0,0,10,2,4,4,3,1,1,,,1,0,2,2,0,2,,1,4,1,17,,,,1,2,3,5,7,,,0,1,0,0,1,4,23,California,Ben Lomond,,,0,0,2,10,5,0,0,10,,,,1,0,-88,1,38,4,2,2,11,0,0,United States of America,1,United States of America,420,2,Mexico,3,0,1,4,1,1,0,1,2,0,0,-88,,,1,0,3,0,0,0,-88,,,-88,0,-88,2,0,1,0,3,0.04519952945434802,0,10,0.010475709925216382,0.0942262288044644
9999,California,Oakland,,,2020,2,3,,1,0,1,0,5,1,1,1,0,0,10,2,4,3,3,0,-88,,,1,0,2,-99,0,1,0,2,,1,5,,,,1,5,7,,,,,0,1,0,0,1,4,23,California,Millbrae,,,0,0,1,10,5,0,0,0,,,,3,0,-88,3,31,-99,-99,2,-99,0,0,United States of America,1,United States of America,372,0,-88,-99,0,-99,-99,0,-88,0,-99,-99,0,0,-88,,,0,0,3,0,0,-99,-99,,,-99,0,-88,0,0,1,0,3,0.04519952945434802,0,5,0,0.0861333202531024
10005,Pennsylvania,Philadelphia,,,2020,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,0,9,2,4,3,0,-88,-88,,,-88,-88,-88,-88,1,1,0,2,5,1,,,,,1,2,,,,,,0,0,1,0,23,,,New Jersey,Atlantic City,,,0,0,1,9,5,0,0,10,,,,3,0,-99,1,30,1,0,2,-99,0,0,United States of America,1,United States of America,360,2,Guatemala,3,0,-99,-99,0,-88,0,-99,-99,0,0,-88,,,0,0,0,0,0,2,3,7,8,3,0,-88,0,0,0,1,299,1.0,0,2,0,1.0
10006,Illinois,Champaign,,,2020,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,0,4,2,4,4,0,-88,-88,,,-88,-88,-88,-88,0,2,0,1,5,1,,,,,1,2,,,,,,0,0,1,0,23,,,Illinois,Urbana,,,0,0,1,9,5,0,0,10,,,,3,0,-88,2,19,1,0,2,-99,0,0,United States of America,1,United States of America,228,0,-88,3,0,3,1,0,-88,0,1,2,0,0,,,,2,1,-99,0,0,0,-88,,,-88,0,-88,2,0,0,2,565,-88.0,1,0,0,0.0
10007,Tennessee,Rogersville,,,2020,14,,,1,0,0,1,5,1,0,-88,-88,0,6,1,4,7,3,-99,-99,,,-99,0,3,36,0,,,1,,28,,,,,1,2,3,5,,,,0,1,0,0,2,,,Tennessee,Knoxville,,,0,0,3,9,5,0,0,10,,,,-99,0,-99,3,33,2,3,2,11,0,0,United States of America,1,United States of America,396,0,-88,-99,0,-99,-99,0,-88,0,-99,-99,0,0,-88,,,1,0,3,-99,-99,1,-99,,,-99,0,-88,0,0,0,0,1,0.011015630403209074,0,9,.0094387117593877,0.144111612638489
10008,Tennessee,Rogersville,,,2020,14,,,1,0,0,1,5,1,0,-88,-88,0,6,1,4,4,3,-99,-99,,,-99,0,2,-99,0,,,1,,19,28,,,,1,2,3,5,,,,0,1,0,0,2,,,Tennessee,Knoxville,,,0,0,2,9,5,0,0,10,,,,-99,0,-88,3,21,1,0,2,11,0,0,United States of America,1,United States of America,252,0,-88,-99,0,1,4,0,-88,0,-99,1,0,0,,,,0,0,3,-99,-99,0,-88,,,-88,0,-88,0,0,0,0,1,0.011015630403209074,0,10,.0206316026400983,0.145004128819157
10009,Tennessee,Rogersville,,,2020,14,,,1,0,0,1,5,1,0,-88,-88,0,6,1,4,4,3,-99,-99,,,-99,0,2,-99,0,,,1,,28,,,,,1,2,3,5,,,,0,1,0,0,2,,,Tennessee,Maryville,,,0,0,-99,9,5,-99,0,10,,,,-99,0,-88,3,24,1,0,2,-99,0,0,United States of America,1,United States of America,288,0,-88,-99,-99,-99,-99,0,-88,0,-99,-99,0,0,,,,0,0,3,-99,-99,0,-88,,,-88,0,-88,0,0,0,0,1,0.011015630403209074,0,8,0,0.127099015634047
10010,Tennessee,Rogersville,,,2020,14,,,1,0,0,1,5,1,0,-88,-88,0,6,1,4,4,3,-99,-99,,,-99,0,2,-99,0,,,1,,28,,,,,1,2,3,5,,,,0,1,0,0,2,,,Tennessee,Knoxville,,,0,0,-99,9,5,-99,0,10,,,,-99,0,-88,3,25,1,0,2,-99,0,0,United States of America,1,United States of America,300,0,-88,3,0,-99,-99,0,-88,0,-99,-99,0,0,,,,0,0,3,-99,-99,0,-88,,,-88,0,-88,0,0,0,0,1,0.011015630403209074,0,8,0,0.127099015634047
10011,Tennessee,Rogersville,,,2020,14,,,1,0,0,1,5,1,0,-88,-88,0,6,1,4,4,3,-99,-99,,,-99,0,2,-99,0,,,1,,28,,,,,1,2,3,5,,,,0,1,0,0,2,,,Tennessee,Louisville,,,0,0,-99,9,5,-99,0,10,,,,-99,0,-88,3,27,-99,-99,2,-99,0,0,United States of America,1,United States of America,324,0,-88,-99,0,-99,-99,0,-88,0,-99,-99,0,0,,,,0,0,3,-99,-99,0,-88,,,-88,0,-88,0,0,0,0,1,0.011015630403209074,0,8,0,0.127099015634047
10012,Tennessee,Rogersville,,,2020,14,,,1,0,0,1,5,1,0,-88,-88,0,6,1,4,4,3,-99,-99,,,-99,0,2,-99,0,2,1,1,,28,,,,,1,2,3,5,,,,0,1,0,0,2,,,Tennessee,Johnson City,,,0,0,2,9,5,0,0,10,,,,-99,0,-88,3,25,1,0,2,9,0,-99,United States of America,1,United States of America,300,0,-88,3,0,-99,-99,0,-88,0,-99,-99,0,0,,,,0,0,3,-99,0,0,-88,,,-88,0,-88,0,1,0,0,1,0.011015630403209074,0,9,.0094387117593877,0.144111612638489
